Location,Workforce,NPS® Breakdown,respid2,NPS_Code,NPSCommentCleaned,NPSCommentLemmatised,NPSCommentPolarity,NPSCommentSubjectivity,OverallCommentCleaned,OverallCommentLemmatised,OverallCommentPolarity,OverallCommentSubjectivity
1096,Autotech,Passive,6785711,1,seth fast efficient,Seth was fast and efficient,0.2,0.6,xyxyxz,xyxyxz,0.0,0.0
255,Autotech,Passive,6785674,1,didnt connect rodeo right first time went time went branch best buy connect right,the didnt connect the rodeo right from first time and went there 3 time and after that went to other branch for best buy and did connect it right,0.3392857142857142,0.4159523809523809,installed the rodeo at my car and have issue with the clock and went twice and didnt fixed it and went other branch for best buy and they fixed it,installed the rodeo at my car and have issue with the clock and went twice and didnt fixed it and went other branch for best buy and they fixed it,0.26875,0.26875
1051,Precinct,Passive,6785673,1,requested accomplished,What I requested was accomplished,0.2,0.5,xyxyxz,xyxyxz,0.0,0.0
856,Precinct,Passive,6785652,1,helpful,very helpful,0.2,0.3,xyxyxz,xyxyxz,0.0,0.0
374,Precinct,Passive,6785553,1,didnt wipe clean desktop asked wipe,"because they didn't wipe or clean my desktop, i had to asked to have it wipe down.",0.1055555555555555,0.4944444444444444,have none,have none,0.0,0.0
335,Autotech,Passive,6785532,1,fix waiting call part called yet,Couldn ’ t fix . Waiting for call n part again . Haven ’ t called yet!!,0.0,0.0,first time waited hrs to do guess xplain to husband took bk weeks later work now waiting for call to get fixed part no good tech is awsome tho,First time waited 5 hrs to do I guess didn ’ t xplain to husband took bk weeks later don ’ t work now waiting for call to get fixed . Part no good . Tech is awsome tho,0.0,0.2833333333333333
363,Precinct,Passive,6785347,1,took long nothing done got message pick beats scheduled time store,Took to long and nothing was done . Got a message to come pick up my Beats at a scheduled time and they were not in the store,-0.05,0.4,local personnel deserves issue was outside of local store control,Local personnel deserves a 10 Issue was outside of local store control,0.0,0.0166666666666666
362,Precinct,Passive,6785313,1,helped recover pictures try retrieve text messages maybe screen damaged try get transferred new phone,"They helped me recover my pictures, but did not try to retrieve my text messages . Maybe my screen was too damaged, but they didn ’ t try to get them transferred to my new phone.",0.1363636363636363,0.4545454545454545,the person was polite and did great job transferring my pictures to the phone wanted my text messages transferred as well and he ask an effort to at least try it,The person was polite and did a great job transferring my pictures to the phone . I wanted my text messages transferred as well and he didn ’ t ask an effort to at least try it.,0.25,0.575
477,Precinct,Passive,6785238,1,removed bad stuff computer good good stuff cant get computer printer speak wifi computer disconnected printer vise versa dont know fix,"They removed all the bad stuff from my computer, which is good, but also some good stuff and now I can't get my computer and printer to speak to each other . When the wifi is on for the computer it is disconnected from the printer and vise versa . I don't know how to fix it.",0.14375,0.5604166666666667,when called the number on my work order expecting to reach the people who worked on my computer instead reached central operator who said she could get on my computer and look to see what the problem was sorry after being hacked by indian sounding accent just two days earlier who was supposed to be geek squad was not willing to allow anyone on to my computer that wasnt sitting in front of me,"When I called the number on my work order, expecting to reach the people who worked on my computer, I instead, reached a central operator who said she could get on my computer and look to see what the problem was . Sorry, after being hacked by a indian sounding accent just two days earlier, Who was supposed to be Geek Squad, I was not willing to allow anyone on to my computer that wasn't sitting in front of me.",-0.15625,0.625
372,Precinct,Passive,6785217,1,gave refund defective laptop know defective multiple repairs refund full amount whatever prorated bs yall got going,"Gave me a refund for a defective laptop, but ya know, if it's defective after multiple repairs then refund me the full amount and not whatever ""prorated"" BS y'all got going on.",0.175,0.275,just wish the amount could have been refunded directly to my credit card but guess we cant always get what we want was quite disappointed that the laptop even after multiple repairs from both the manufacturer and geek squad failed to address anything but its no ones fault other than the people who write the bios firmware and design the pcb and what not recall needs to be issued on the entire msi stealth line of laptops if ya dont know assembly language or computer architecture dont write bios firmware but the geek squad agents were totally understanding and immediately processed the refund once showed them the defect got of my money back so its all good,"Just wish the amount could have been refunded directly to my credit card, but I guess we can't always get what we want . Was quite disappointed that the laptop even after multiple repairs from both the manufacturer and Geek Squad failed to address anything, but it's no one's fault other than the people who write the BIOS firmware and design the PCB and what not . A recall needs to be issued on the entire MSI GS76 Stealth line of laptops . If ya don't know x64 assembly language or computer architecture, DON'T WRITE BIOS FIRMWARE! But the Geek Squad agents were totally understanding and immediately processed the refund once I showed them the defect; I got 96% of my money back so it's all good.",-0.0638888888888888,0.4222222222222223
